b_region,s_region,date_a,value1,date_b,value2
서울,서울강북,2009-03-02,82.2,2009-03-02,-0.11
서울,서울강북,2009-03-09,82.0,2009-03-09,-0.09
서울,서울강북,2009-03-16,82.0,2009-03-16,-0.15
서울,서울강북,2009-03-23,82.0,2009-03-23,-0.06
서울,서울강북,2009-03-30,82.0,2009-03-30,-0.04
서울,서울강북,2009-04-06,82.0,2009-04-06,0.01
서울,서울강북,2009-04-13,82.0,2009-04-13,0.04
서울,서울강북,2009-04-20,82.0,2009-04-20,0.0
서울,서울강북,2009-04-27,82.0,2009-04-27,-0.02
서울,서울강북,2009-05-04,82.0,2009-05-04,0.0
서울,서울강북,2009-05-11,82.0,2009-05-11,0.0
서울,서울강북,2009-05-18,82.0,2009-05-18,0.02
서울,서울강북,2009-05-25,82.1,2009-05-25,0.02
서울,서울강북,2009-06-01,82.1,2009-06-01,0.06
서울,서울강북,2009-06-08,82.2,2009-06-08,0.04
서울,서울강북,2009-06-15,82.4,2009-06-15,0.15
서울,서울강북,2009-06-22,82.5,2009-06-22,0.14
서울,서울강북,2009-06-29,82.7,2009-06-29,0.23
서울,서울강북,2009-07-06,82.8,2009-07-06,0.21
서울,서울강북,2009-07-13,82.9,2009-07-13,0.09
서울,서울강북,2009-07-20,82.9,2009-07-20,0.09
서울,서울강북,2009-07-27,83.0,2009-07-27,0.08
서울,서울강북,2009-08-03,83.1,2009-08-03,0.07
서울,서울강북,2009-08-10,83.2,2009-08-10,0.15
서울,서울강북,2009-08-17,83.4,2009-08-17,0.14
서울,서울강북,2009-08-24,83.6,2009-08-24,0.19
서울,서울강북,2009-08-31,83.8,2009-08-31,0.26
서울,서울강북,2009-09-07,83.9,2009-09-07,0.18
서울,서울강북,2009-09-14,84.1,2009-09-14,0.17
서울,서울강북,2009-09-21,84.1,2009-09-21,0.18
서울,서울강북,2009-09-28,84.2,2009-09-28,0.09
서울,서울강북,2009-10-05,84.2,2009-10-05,0.05
서울,서울강북,2009-10-12,84.3,2009-10-12,0.04
서울,서울강북,2009-10-19,84.3,2009-10-19,0.05
서울,서울강북,2009-10-26,84.3,2009-10-26,0.01
서울,서울강북,2009-11-02,84.2,2009-11-02,0.01
서울,서울강북,2009-11-09,84.2,2009-11-09,-0.03
서울,서울강북,2009-11-16,84.2,2009-11-16,-0.03
서울,서울강북,2009-11-23,84.2,2009-11-23,0.0
서울,서울강북,2009-11-30,84.2,2009-11-30,0.0
서울,서울강북,2009-12-07,84.2,2009-12-07,-0.01
서울,서울강북,2009-12-14,84.2,2009-12-14,0.0
서울,서울강북,2009-12-21,84.2,2009-12-21,0.0
서울,서울강북,2009-12-28,84.2,2009-12-28,-0.02
서울,서울강북,2010-01-04,84.2,2010-01-04,0.0
서울,서울강북,2010-01-11,84.2,2010-01-11,0.01
서울,서울강북,2010-01-18,84.2,2010-01-18,0.0
서울,서울강북,2010-01-25,84.2,2010-01-25,0.03
서울,서울강북구,2009-03-02,88.3,2009-03-02,0.0
서울,서울강북구,2009-03-09,88.1,2009-03-09,-0.41
서울,서울강북구,2009-03-16,88.0,2009-03-16,-0.28
서울,서울강북구,2009-03-23,88.0,2009-03-23,-0.05
서울,서울강북구,2009-03-30,88.0,2009-03-30,-0.01
서울,서울강북구,2009-04-06,87.9,2009-04-06,-0.01
서울,서울강북구,2009-04-13,88.0,2009-04-13,-0.07
서울,서울강북구,2009-04-20,87.9,2009-04-20,0.02
서울,서울강북구,2009-04-27,87.9,2009-04-27,-0.08
서울,서울강북구,2009-05-04,87.9,2009-05-04,0.01
서울,서울강북구,2009-05-11,87.9,2009-05-11,0.0
서울,서울강북구,2009-05-18,87.9,2009-05-18,-0.04
서울,서울강북구,2009-05-25,87.9,2009-05-25,0.0
서울,서울강북구,2009-06-01,87.8,2009-06-01,0.0
서울,서울강북구,2009-06-08,87.8,2009-06-08,-0.03
서울,서울강북구,2009-06-15,87.8,2009-06-15,-0.06
서울,서울강북구,2009-06-22,87.7,2009-06-22,0.01
서울,서울강북구,2009-06-29,87.7,2009-06-29,-0.08
서울,서울강북구,2009-07-06,87.8,2009-07-06,0.0
서울,서울강북구,2009-07-13,87.7,2009-07-13,0.08
서울,서울강북구,2009-07-20,87.7,2009-07-20,-0.12
서울,서울강북구,2009-07-27,87.8,2009-07-27,-0.03
서울,서울강북구,2009-08-03,88.1,2009-08-03,0.2
서울,서울강북구,2009-08-10,88.4,2009-08-10,0.35
서울,서울강북구,2009-08-17,88.4,2009-08-17,0.27
서울,서울강북구,2009-08-24,88.4,2009-08-24,0.02
서울,서울강북구,2009-08-31,88.5,2009-08-31,0.03
서울,서울강북구,2009-09-07,88.5,2009-09-07,0.05
서울,서울강북구,2009-09-14,88.7,2009-09-14,0.08
서울,서울강북구,2009-09-21,88.7,2009-09-21,0.18
서울,서울강북구,2009-09-28,88.7,2009-09-28,0.0
서울,서울강북구,2009-10-05,88.7,2009-10-05,0.0
서울,서울강북구,2009-10-12,88.7,2009-10-12,0.0
서울,서울강북구,2009-10-19,88.7,2009-10-19,0.0
서울,서울강북구,2009-10-26,88.7,2009-10-26,0.03
서울,서울강북구,2009-11-02,88.7,2009-11-02,0.02
서울,서울강북구,2009-11-09,88.8,2009-11-09,0.0
서울,서울강북구,2009-11-16,88.8,2009-11-16,0.05
서울,서울강북구,2009-11-23,88.8,2009-11-23,0.01
서울,서울강북구,2009-11-30,88.8,2009-11-30,0.01
서울,서울강북구,2009-12-07,88.8,2009-12-07,0.01
서울,서울강북구,2009-12-14,88.8,2009-12-14,-0.01
서울,서울강북구,2009-12-21,88.8,2009-12-21,0.02
서울,서울강북구,2009-12-28,88.8,2009-12-28,0.01
서울,서울강북구,2010-01-04,88.8,2010-01-04,0.0
서울,서울강북구,2010-01-11,88.8,2010-01-11,0.03
서울,서울강북구,2010-01-18,88.8,2010-01-18,0.01
서울,서울강북구,2010-01-25,88.8,2010-01-25,0.0
서울,서울광진구,2009-03-02,78.7,2009-03-02,0.17
서울,서울광진구,2009-03-09,78.7,2009-03-09,0.0
서울,서울광진구,2009-03-16,78.7,2009-03-16,0.0
서울,서울광진구,2009-03-23,78.7,2009-03-23,0.0
서울,서울광진구,2009-03-30,78.7,2009-03-30,0.0
서울,서울광진구,2009-04-06,78.8,2009-04-06,0.07
서울,서울광진구,2009-04-13,78.9,2009-04-13,0.13
서울,서울광진구,2009-04-20,78.9,2009-04-20,0.06
서울,서울광진구,2009-04-27,78.9,2009-04-27,0.0
서울,서울광진구,2009-05-04,78.7,2009-05-04,0.0
서울,서울광진구,2009-05-11,78.6,2009-05-11,-0.21
서울,서울광진구,2009-05-18,78.6,2009-05-18,-0.1
서울,서울광진구,2009-05-25,78.6,2009-05-25,-0.06
서울,서울광진구,2009-06-01,78.6,2009-06-01,0.03
서울,서울광진구,2009-06-08,78.6,2009-06-08,0.0
서울,서울광진구,2009-06-15,78.7,2009-06-15,0.04
서울,서울광진구,2009-06-22,78.8,2009-06-22,0.04
서울,서울광진구,2009-06-29,78.9,2009-06-29,0.18
서울,서울광진구,2009-07-06,79.0,2009-07-06,0.18
서울,서울광진구,2009-07-13,79.0,2009-07-13,0.08
서울,서울광진구,2009-07-20,79.1,2009-07-20,0.05
서울,서울광진구,2009-07-27,79.2,2009-07-27,0.06
서울,서울광진구,2009-08-03,79.3,2009-08-03,0.12
서울,서울광진구,2009-08-10,79.3,2009-08-10,0.14
서울,서울광진구,2009-08-17,79.5,2009-08-17,0.08
서울,서울광진구,2009-08-24,79.8,2009-08-24,0.2
서울,서울광진구,2009-08-31,79.8,2009-08-31,0.43
서울,서울광진구,2009-09-07,79.9,2009-09-07,0.0
서울,서울광진구,2009-09-14,79.9,2009-09-14,0.03
서울,서울광진구,2009-09-21,79.9,2009-09-21,0.05
서울,서울광진구,2009-09-28,79.9,2009-09-28,0.0
서울,서울광진구,2009-10-05,80.0,2009-10-05,0.01
서울,서울광진구,2009-10-12,80.2,2009-10-12,0.08
서울,서울광진구,2009-10-19,80.4,2009-10-19,0.25
서울,서울광진구,2009-10-26,80.4,2009-10-26,0.24
서울,서울광진구,2009-11-02,80.4,2009-11-02,0.08
서울,서울광진구,2009-11-09,80.4,2009-11-09,0.0
서울,서울광진구,2009-11-16,80.4,2009-11-16,0.01
서울,서울광진구,2009-11-23,80.5,2009-11-23,0.0
서울,서울광진구,2009-11-30,80.5,2009-11-30,0.03
서울,서울광진구,2009-12-07,80.5,2009-12-07,0.0
서울,서울광진구,2009-12-14,80.5,2009-12-14,0.0
서울,서울광진구,2009-12-21,80.5,2009-12-21,0.0
서울,서울광진구,2009-12-28,80.5,2009-12-28,0.0
서울,서울광진구,2010-01-04,80.5,2010-01-04,0.0
서울,서울광진구,2010-01-11,80.6,2010-01-11,0.1
서울,서울광진구,2010-01-18,80.6,2010-01-18,0.04
서울,서울광진구,2010-01-25,80.7,2010-01-25,0.08
서울,서울노원구,2009-03-02,84.0,2009-03-02,0.0
서울,서울노원구,2009-03-09,83.8,2009-03-09,-0.1
서울,서울노원구,2009-03-16,83.7,2009-03-16,-0.2
서울,서울노원구,2009-03-23,83.7,2009-03-23,-0.14
서울,서울노원구,2009-03-30,83.6,2009-03-30,-0.04
서울,서울노원구,2009-04-06,83.6,2009-04-06,-0.08
서울,서울노원구,2009-04-13,83.6,2009-04-13,0.03
서울,서울노원구,2009-04-20,83.5,2009-04-20,-0.02
서울,서울노원구,2009-04-27,83.5,2009-04-27,-0.1
서울,서울노원구,2009-05-04,83.6,2009-05-04,0.0
서울,서울노원구,2009-05-11,83.6,2009-05-11,0.08
서울,서울노원구,2009-05-18,83.6,2009-05-18,-0.02
서울,서울노원구,2009-05-25,83.6,2009-05-25,0.04
서울,서울노원구,2009-06-01,83.7,2009-06-01,0.0
서울,서울노원구,2009-06-08,84.1,2009-06-08,0.09
서울,서울노원구,2009-06-15,84.3,2009-06-15,0.46
서울,서울노원구,2009-06-22,84.7,2009-06-22,0.26
서울,서울노원구,2009-06-29,85.1,2009-06-29,0.51
서울,서울노원구,2009-07-06,85.2,2009-07-06,0.5
서울,서울노원구,2009-07-13,85.4,2009-07-13,0.14
서울,서울노원구,2009-07-20,85.5,2009-07-20,0.19
서울,서울노원구,2009-07-27,85.6,2009-07-27,0.1
서울,서울노원구,2009-08-03,85.8,2009-08-03,0.17
서울,서울노원구,2009-08-10,85.9,2009-08-10,0.16
서울,서울노원구,2009-08-17,86.1,2009-08-17,0.15
서울,서울노원구,2009-08-24,86.4,2009-08-24,0.19
서울,서울노원구,2009-08-31,86.6,2009-08-31,0.35
서울,서울노원구,2009-09-07,86.7,2009-09-07,0.23
서울,서울노원구,2009-09-14,87.1,2009-09-14,0.19
서울,서울노원구,2009-09-21,87.2,2009-09-21,0.41
서울,서울노원구,2009-09-28,87.2,2009-09-28,0.06
서울,서울노원구,2009-10-05,87.2,2009-10-05,0.08
서울,서울노원구,2009-10-12,87.3,2009-10-12,0.01
서울,서울노원구,2009-10-19,87.3,2009-10-19,0.04
서울,서울노원구,2009-10-26,87.3,2009-10-26,0.01
서울,서울노원구,2009-11-02,87.2,2009-11-02,0.01
서울,서울노원구,2009-11-09,87.2,2009-11-09,-0.05
서울,서울노원구,2009-11-16,87.2,2009-11-16,-0.03
서울,서울노원구,2009-11-23,87.2,2009-11-23,-0.01
서울,서울노원구,2009-11-30,87.2,2009-11-30,-0.02
서울,서울노원구,2009-12-07,87.2,2009-12-07,0.04
서울,서울노원구,2009-12-14,87.2,2009-12-14,0.01
서울,서울노원구,2009-12-21,87.1,2009-12-21,0.01
서울,서울노원구,2009-12-28,87.1,2009-12-28,-0.12
서울,서울노원구,2010-01-04,87.1,2010-01-04,0.0
서울,서울노원구,2010-01-11,87.1,2010-01-11,-0.01
서울,서울노원구,2010-01-18,87.1,2010-01-18,-0.03
서울,서울노원구,2010-01-25,87.1,2010-01-25,0.01
서울,서울도봉구,2009-03-02,86.4,2009-03-02,-0.89
서울,서울도봉구,2009-03-09,85.9,2009-03-09,-0.18
서울,서울도봉구,2009-03-16,85.9,2009-03-16,-0.58
서울,서울도봉구,2009-03-23,85.9,2009-03-23,0.0
서울,서울도봉구,2009-03-30,85.7,2009-03-30,-0.01
서울,서울도봉구,2009-04-06,85.7,2009-04-06,-0.17
서울,서울도봉구,2009-04-13,85.5,2009-04-13,0.0
서울,서울도봉구,2009-04-20,85.5,2009-04-20,-0.23
서울,서울도봉구,2009-04-27,85.5,2009-04-27,-0.02
서울,서울도봉구,2009-05-04,85.5,2009-05-04,0.0
서울,서울도봉구,2009-05-11,85.6,2009-05-11,0.0
서울,서울도봉구,2009-05-18,85.6,2009-05-18,0.11
서울,서울도봉구,2009-05-25,85.7,2009-05-25,0.04
서울,서울도봉구,2009-06-01,85.7,2009-06-01,0.06
서울,서울도봉구,2009-06-08,85.8,2009-06-08,0.07
서울,서울도봉구,2009-06-15,86.0,2009-06-15,0.03
서울,서울도봉구,2009-06-22,86.4,2009-06-22,0.29
서울,서울도봉구,2009-06-29,86.8,2009-06-29,0.48
서울,서울도봉구,2009-07-06,86.9,2009-07-06,0.45
서울,서울도봉구,2009-07-13,87.1,2009-07-13,0.08
서울,서울도봉구,2009-07-20,87.1,2009-07-20,0.24
서울,서울도봉구,2009-07-27,87.2,2009-07-27,0.06
서울,서울도봉구,2009-08-03,87.5,2009-08-03,0.07
서울,서울도봉구,2009-08-10,87.6,2009-08-10,0.31
서울,서울도봉구,2009-08-17,87.7,2009-08-17,0.14
서울,서울도봉구,2009-08-24,88.1,2009-08-24,0.12
서울,서울도봉구,2009-08-31,88.3,2009-08-31,0.51
서울,서울도봉구,2009-09-07,88.5,2009-09-07,0.13
서울,서울도봉구,2009-09-14,88.5,2009-09-14,0.22
서울,서울도봉구,2009-09-21,88.7,2009-09-21,0.11
서울,서울도봉구,2009-09-28,88.8,2009-09-28,0.18
서울,서울도봉구,2009-10-05,88.8,2009-10-05,0.12
서울,서울도봉구,2009-10-12,89.0,2009-10-12,0.02
서울,서울도봉구,2009-10-19,89.0,2009-10-19,0.2
서울,서울도봉구,2009-10-26,89.0,2009-10-26,-0.01
서울,서울도봉구,2009-11-02,88.9,2009-11-02,-0.02
서울,서울도봉구,2009-11-09,88.7,2009-11-09,-0.12
서울,서울도봉구,2009-11-16,88.7,2009-11-16,-0.19
서울,서울도봉구,2009-11-23,88.7,2009-11-23,-0.01
서울,서울도봉구,2009-11-30,88.7,2009-11-30,-0.01
서울,서울도봉구,2009-12-07,88.7,2009-12-07,-0.02
서울,서울도봉구,2009-12-14,88.6,2009-12-14,-0.01
서울,서울도봉구,2009-12-21,88.6,2009-12-21,-0.01
서울,서울도봉구,2009-12-28,88.6,2009-12-28,-0.03
서울,서울도봉구,2010-01-04,88.6,2010-01-04,-0.01
서울,서울도봉구,2010-01-11,88.6,2010-01-11,-0.02
서울,서울도봉구,2010-01-18,88.6,2010-01-18,-0.02
서울,서울도봉구,2010-01-25,88.6,2010-01-25,-0.01
서울,서울동대문구,2009-03-02,80.2,2009-03-02,0.0
서울,서울동대문구,2009-03-09,80.2,2009-03-09,0.01
서울,서울동대문구,2009-03-16,80.2,2009-03-16,0.0
서울,서울동대문구,2009-03-23,80.2,2009-03-23,0.0
서울,서울동대문구,2009-03-30,80.2,2009-03-30,0.0
서울,서울동대문구,2009-04-06,80.2,2009-04-06,0.0
서울,서울동대문구,2009-04-13,80.3,2009-04-13,0.0
서울,서울동대문구,2009-04-20,80.3,2009-04-20,0.04
서울,서울동대문구,2009-04-27,80.3,2009-04-27,0.0
서울,서울동대문구,2009-05-04,80.3,2009-05-04,0.01
서울,서울동대문구,2009-05-11,80.3,2009-05-11,0.0
서울,서울동대문구,2009-05-18,80.3,2009-05-18,0.01
서울,서울동대문구,2009-05-25,80.4,2009-05-25,0.0
서울,서울동대문구,2009-06-01,80.4,2009-06-01,0.12
서울,서울동대문구,2009-06-08,80.4,2009-06-08,0.01
서울,서울동대문구,2009-06-15,80.4,2009-06-15,0.02
서울,서울동대문구,2009-06-22,80.4,2009-06-22,0.0
서울,서울동대문구,2009-06-29,80.4,2009-06-29,0.01
서울,서울동대문구,2009-07-06,80.4,2009-07-06,0.02
서울,서울동대문구,2009-07-13,80.4,2009-07-13,0.0
서울,서울동대문구,2009-07-20,80.4,2009-07-20,-0.07
서울,서울동대문구,2009-07-27,80.4,2009-07-27,0.0
서울,서울동대문구,2009-08-03,80.5,2009-08-03,-0.01
서울,서울동대문구,2009-08-10,80.7,2009-08-10,0.13
서울,서울동대문구,2009-08-17,81.1,2009-08-17,0.28
서울,서울동대문구,2009-08-24,81.3,2009-08-24,0.53
서울,서울동대문구,2009-08-31,81.4,2009-08-31,0.24
서울,서울동대문구,2009-09-07,81.6,2009-09-07,0.12
서울,서울동대문구,2009-09-14,81.5,2009-09-14,0.14
서울,서울동대문구,2009-09-21,81.6,2009-09-21,-0.01
서울,서울동대문구,2009-09-28,81.6,2009-09-28,0.04
서울,서울동대문구,2009-10-05,81.6,2009-10-05,0.0
서울,서울동대문구,2009-10-12,81.6,2009-10-12,-0.01
서울,서울동대문구,2009-10-19,81.6,2009-10-19,0.05
서울,서울동대문구,2009-10-26,81.6,2009-10-26,0.0
서울,서울동대문구,2009-11-02,81.6,2009-11-02,-0.01
서울,서울동대문구,2009-11-09,81.6,2009-11-09,-0.04
서울,서울동대문구,2009-11-16,81.6,2009-11-16,0.0
서울,서울동대문구,2009-11-23,81.6,2009-11-23,0.0
서울,서울동대문구,2009-11-30,81.6,2009-11-30,0.0
서울,서울동대문구,2009-12-07,81.6,2009-12-07,0.0
서울,서울동대문구,2009-12-14,81.6,2009-12-14,0.02
서울,서울동대문구,2009-12-21,81.6,2009-12-21,0.0
서울,서울동대문구,2009-12-28,81.7,2009-12-28,0.06
서울,서울동대문구,2010-01-04,81.7,2010-01-04,0.06
서울,서울동대문구,2010-01-11,81.7,2010-01-11,0.01
서울,서울동대문구,2010-01-18,81.7,2010-01-18,0.0
서울,서울동대문구,2010-01-25,81.7,2010-01-25,0.01
서울,서울마포구,2009-03-02,73.7,2009-03-02,-0.04
서울,서울마포구,2009-03-09,73.7,2009-03-09,0.01
서울,서울마포구,2009-03-16,73.6,2009-03-16,-0.05
서울,서울마포구,2009-03-23,73.6,2009-03-23,-0.06
서울,서울마포구,2009-03-30,73.9,2009-03-30,-0.06
서울,서울마포구,2009-04-06,74.1,2009-04-06,0.52
서울,서울마포구,2009-04-13,74.4,2009-04-13,0.27
서울,서울마포구,2009-04-20,74.5,2009-04-20,0.36
서울,서울마포구,2009-04-27,74.6,2009-04-27,0.13
서울,서울마포구,2009-05-04,74.6,2009-05-04,0.11
서울,서울마포구,2009-05-11,74.8,2009-05-11,-0.01
서울,서울마포구,2009-05-18,74.9,2009-05-18,0.24
서울,서울마포구,2009-05-25,75.1,2009-05-25,0.16
서울,서울마포구,2009-06-01,75.2,2009-06-01,0.24
서울,서울마포구,2009-06-08,75.3,2009-06-08,0.2
서울,서울마포구,2009-06-15,75.4,2009-06-15,0.1
서울,서울마포구,2009-06-22,75.6,2009-06-22,0.2
서울,서울마포구,2009-06-29,75.6,2009-06-29,0.17
서울,서울마포구,2009-07-06,75.9,2009-07-06,0.0
서울,서울마포구,2009-07-13,76.0,2009-07-13,0.4
서울,서울마포구,2009-07-20,76.2,2009-07-20,0.15
서울,서울마포구,2009-07-27,76.2,2009-07-27,0.31
서울,서울마포구,2009-08-03,76.4,2009-08-03,0.0
서울,서울마포구,2009-08-10,76.6,2009-08-10,0.22
서울,서울마포구,2009-08-17,76.7,2009-08-17,0.24
서울,서울마포구,2009-08-24,76.9,2009-08-24,0.13
서울,서울마포구,2009-08-31,77.0,2009-08-31,0.31
서울,서울마포구,2009-09-07,77.1,2009-09-07,0.17
서울,서울마포구,2009-09-14,77.3,2009-09-14,0.14
서울,서울마포구,2009-09-21,77.6,2009-09-21,0.14
서울,서울마포구,2009-09-28,77.6,2009-09-28,0.44
서울,서울마포구,2009-10-05,77.8,2009-10-05,0.01
서울,서울마포구,2009-10-12,77.9,2009-10-12,0.31
서울,서울마포구,2009-10-19,77.8,2009-10-19,0.01
서울,서울마포구,2009-10-26,77.8,2009-10-26,-0.07
서울,서울마포구,2009-11-02,77.8,2009-11-02,0.01
서울,서울마포구,2009-11-09,77.8,2009-11-09,0.02
서울,서울마포구,2009-11-16,77.8,2009-11-16,-0.02
서울,서울마포구,2009-11-23,77.8,2009-11-23,0.02
서울,서울마포구,2009-11-30,77.7,2009-11-30,-0.05
서울,서울마포구,2009-12-07,77.6,2009-12-07,-0.16
서울,서울마포구,2009-12-14,77.6,2009-12-14,-0.04
서울,서울마포구,2009-12-21,77.7,2009-12-21,-0.03
서울,서울마포구,2009-12-28,77.7,2009-12-28,0.15
서울,서울마포구,2010-01-04,77.7,2010-01-04,-0.04
서울,서울마포구,2010-01-11,77.8,2010-01-11,0.03
서울,서울마포구,2010-01-18,77.8,2010-01-18,0.07
서울,서울마포구,2010-01-25,77.8,2010-01-25,0.05
서울,서울서대문구,2009-03-02,80.3,2009-03-02,0.0
서울,서울서대문구,2009-03-09,80.2,2009-03-09,-0.03
서울,서울서대문구,2009-03-16,80.2,2009-03-16,-0.01
서울,서울서대문구,2009-03-23,80.2,2009-03-23,-0.04
서울,서울서대문구,2009-03-30,80.1,2009-03-30,-0.07
서울,서울서대문구,2009-04-06,80.1,2009-04-06,-0.01
서울,서울서대문구,2009-04-13,79.9,2009-04-13,-0.08
서울,서울서대문구,2009-04-20,79.9,2009-04-20,-0.21
서울,서울서대문구,2009-04-27,79.9,2009-04-27,-0.01
서울,서울서대문구,2009-05-04,79.9,2009-05-04,-0.05
서울,서울서대문구,2009-05-11,79.8,2009-05-11,0.0
서울,서울서대문구,2009-05-18,79.7,2009-05-18,-0.1
서울,서울서대문구,2009-05-25,79.7,2009-05-25,-0.1
서울,서울서대문구,2009-06-01,79.7,2009-06-01,0.03
서울,서울서대문구,2009-06-08,79.8,2009-06-08,-0.04
서울,서울서대문구,2009-06-15,79.7,2009-06-15,0.1
서울,서울서대문구,2009-06-22,79.7,2009-06-22,-0.13
서울,서울서대문구,2009-06-29,79.7,2009-06-29,0.0
서울,서울서대문구,2009-07-06,79.6,2009-07-06,0.02
서울,서울서대문구,2009-07-13,79.6,2009-07-13,-0.04
서울,서울서대문구,2009-07-20,79.7,2009-07-20,0.0
서울,서울서대문구,2009-07-27,79.7,2009-07-27,0.03
서울,서울서대문구,2009-08-03,79.8,2009-08-03,0.07
서울,서울서대문구,2009-08-10,79.8,2009-08-10,0.04
서울,서울서대문구,2009-08-17,80.1,2009-08-17,0.0
서울,서울서대문구,2009-08-24,80.2,2009-08-24,0.44
서울,서울서대문구,2009-08-31,80.6,2009-08-31,0.09
서울,서울서대문구,2009-09-07,80.7,2009-09-07,0.53
서울,서울서대문구,2009-09-14,80.9,2009-09-14,0.16
서울,서울서대문구,2009-09-21,81.0,2009-09-21,0.24
서울,서울서대문구,2009-09-28,81.0,2009-09-28,0.07
서울,서울서대문구,2009-10-05,81.0,2009-10-05,0.0
서울,서울서대문구,2009-10-12,81.1,2009-10-12,0.05
서울,서울서대문구,2009-10-19,81.1,2009-10-19,0.05
서울,서울서대문구,2009-10-26,81.0,2009-10-26,-0.02
서울,서울서대문구,2009-11-02,81.0,2009-11-02,-0.03
서울,서울서대문구,2009-11-09,81.0,2009-11-09,0.0
서울,서울서대문구,2009-11-16,81.0,2009-11-16,0.01
서울,서울서대문구,2009-11-23,81.0,2009-11-23,0.01
서울,서울서대문구,2009-11-30,81.0,2009-11-30,0.01
서울,서울서대문구,2009-12-07,81.0,2009-12-07,0.0
서울,서울서대문구,2009-12-14,81.0,2009-12-14,0.0
서울,서울서대문구,2009-12-21,81.0,2009-12-21,-0.02
서울,서울서대문구,2009-12-28,81.0,2009-12-28,-0.04
서울,서울서대문구,2010-01-04,81.0,2010-01-04,0.02
서울,서울서대문구,2010-01-11,81.1,2010-01-11,0.01
서울,서울서대문구,2010-01-18,81.1,2010-01-18,0.04
서울,서울서대문구,2010-01-25,81.1,2010-01-25,0.05
서울,서울성동구,2009-03-02,77.7,2009-03-02,-0.01
서울,서울성동구,2009-03-09,77.7,2009-03-09,-0.03
서울,서울성동구,2009-03-16,77.7,2009-03-16,0.01
서울,서울성동구,2009-03-23,77.6,2009-03-23,-0.01
서울,서울성동구,2009-03-30,77.8,2009-03-30,-0.12
서울,서울성동구,2009-04-06,77.9,2009-04-06,0.22
서울,서울성동구,2009-04-13,77.9,2009-04-13,0.08
서울,서울성동구,2009-04-20,77.9,2009-04-20,0.02
서울,서울성동구,2009-04-27,77.9,2009-04-27,0.07
서울,서울성동구,2009-05-04,77.8,2009-05-04,0.0
서울,서울성동구,2009-05-11,77.8,2009-05-11,-0.16
서울,서울성동구,2009-05-18,77.8,2009-05-18,0.0
서울,서울성동구,2009-05-25,77.9,2009-05-25,0.05
서울,서울성동구,2009-06-01,77.9,2009-06-01,0.08
서울,서울성동구,2009-06-08,77.9,2009-06-08,0.0
서울,서울성동구,2009-06-15,77.9,2009-06-15,-0.01
서울,서울성동구,2009-06-22,77.9,2009-06-22,0.0
서울,서울성동구,2009-06-29,77.9,2009-06-29,0.0
서울,서울성동구,2009-07-06,77.9,2009-07-06,0.0
서울,서울성동구,2009-07-13,77.9,2009-07-13,0.0
서울,서울성동구,2009-07-20,78.0,2009-07-20,0.05
서울,서울성동구,2009-07-27,78.0,2009-07-27,0.09
서울,서울성동구,2009-08-03,78.0,2009-08-03,0.0
서울,서울성동구,2009-08-10,78.1,2009-08-10,0.0
서울,서울성동구,2009-08-17,78.1,2009-08-17,0.15
서울,서울성동구,2009-08-24,78.3,2009-08-24,0.02
서울,서울성동구,2009-08-31,78.3,2009-08-31,0.17
서울,서울성동구,2009-09-07,78.3,2009-09-07,0.03
서울,서울성동구,2009-09-14,78.3,2009-09-14,-0.01
서울,서울성동구,2009-09-21,78.3,2009-09-21,0.04
서울,서울성동구,2009-09-28,78.3,2009-09-28,-0.02
서울,서울성동구,2009-10-05,78.3,2009-10-05,0.0
서울,서울성동구,2009-10-12,78.3,2009-10-12,0.0
서울,서울성동구,2009-10-19,78.3,2009-10-19,0.01
서울,서울성동구,2009-10-26,78.3,2009-10-26,0.0
서울,서울성동구,2009-11-02,78.3,2009-11-02,0.0
서울,서울성동구,2009-11-09,78.4,2009-11-09,0.0
서울,서울성동구,2009-11-16,78.4,2009-11-16,0.06
서울,서울성동구,2009-11-23,78.4,2009-11-23,0.0
서울,서울성동구,2009-11-30,78.4,2009-11-30,0.0
서울,서울성동구,2009-12-07,78.4,2009-12-07,0.0
서울,서울성동구,2009-12-14,78.4,2009-12-14,0.0
서울,서울성동구,2009-12-21,78.4,2009-12-21,0.0
서울,서울성동구,2009-12-28,78.4,2009-12-28,0.01
서울,서울성동구,2010-01-04,78.4,2010-01-04,0.0
서울,서울성동구,2010-01-11,78.4,2010-01-11,0.0
서울,서울성동구,2010-01-18,78.4,2010-01-18,-0.01
서울,서울성동구,2010-01-25,78.5,2010-01-25,0.0
서울,서울성북구,2009-03-02,79.4,2009-03-02,-0.08
서울,서울성북구,2009-03-09,79.3,2009-03-09,-0.11
서울,서울성북구,2009-03-16,79.3,2009-03-16,-0.08
서울,서울성북구,2009-03-23,79.3,2009-03-23,-0.02
서울,서울성북구,2009-03-30,79.2,2009-03-30,-0.02
서울,서울성북구,2009-04-06,79.2,2009-04-06,-0.11
서울,서울성북구,2009-04-13,79.2,2009-04-13,0.0
서울,서울성북구,2009-04-20,79.2,2009-04-20,-0.02
서울,서울성북구,2009-04-27,79.1,2009-04-27,-0.01
서울,서울성북구,2009-05-04,79.1,2009-05-04,-0.02
서울,서울성북구,2009-05-11,79.2,2009-05-11,-0.04
서울,서울성북구,2009-05-18,79.2,2009-05-18,0.08
