종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"009410","태영건설","KOSPI","건설업","12250","-50","-0.41","476513950500"
"009415","태영건설우","KOSPI","건설업","15300","-350","-2.24","19922772600"
"001420","태원물산","KOSPI","운수장비","5350","-40","-0.74","40660000000"
"007980","태평양물산","KOSPI","섬유의복","2460","-25","-1.01","118447984020"
"055490","테이팩스","KOSPI","화학","59300","2800","4.96","279756645000"
"078000","텔코웨어","KOSPI","서비스업","12400","0","0.00","120313554400"
"214420","토니모리","KOSPI","화학","8190","-60","-0.73","150562674990"
"019180","티에이치엔","KOSPI","전기전자","3585","-80","-2.18","64530000000"
"363280","티와이홀딩스","KOSPI","기타금융","32550","-500","-1.51","1307586068250"
"36328K","티와이홀딩스우","KOSPI","기타금융","27550","-400","-1.43","34584561900"
"091810","티웨이항공","KOSPI","운수창고업","3835","-30","-0.78","423116619965"
"004870","티웨이홀딩스","KOSPI","비금속광물","1325","-30","-2.21","102631184850"
"005690","파미셀","KOSPI","의약품","17200","-50","-0.29","1031293940000"
"036580","팜스코","KOSPI","음식료품","6990","-120","-1.69","256728321570"
"004720","팜젠사이언스","KOSPI","의약품","11750","400","3.52","172876962750"
"028670","팬오션","KOSPI","운수창고업","7510","-190","-2.47","4014617035120"
"010820","퍼스텍","KOSPI","기계","2540","-70","-2.68","122076108400"
"016800","퍼시스","KOSPI","기타제조업","36150","-600","-1.63","415725000000"
"001020","페이퍼코리아","KOSPI","종이목재","2220","5","0.23","83832379260"
"090080","평화산업","KOSPI","운수장비","1700","-45","-2.58","93333840300"
"010770","평화홀딩스","KOSPI","운수장비","4880","-110","-2.20","71372274080"
"058430","포스코강판","KOSPI","철강금속","70900","1000","1.43","425400000000"
"047050","포스코인터내셔널","KOSPI","유통업","26200","-50","-0.19","3232428903800"
"003670","포스코케미칼","KOSPI","비금속광물","153000","500","0.33","11851872660000"
"007630","폴루스바이오팜","KOSPI","유통업","1225","0","0.00","55134426375"
"017810","풀무원","KOSPI","음식료품","19100","-100","-0.52","728102294900"
"103140","풍산","KOSPI","철강금속","39500","-100","-0.25","1106958981000"
"005810","풍산홀딩스","KOSPI","기타금융","27950","0","0.00","290946307600"
"950210","프레스티지바이오파마","KOSPI","서비스업","28300","50","0.18","1700721186500"
"086790","하나금융지주","KOSPI","기타금융","44750","600","1.36","13435832274500"
"293480","하나제약","KOSPI","의약품","21600","-100","-0.46","383895633600"
"039130","하나투어","KOSPI","서비스업","76100","-600","-0.78","1060771978500"
"172580","하이골드12호","KOSPI","서비스업","2570","0","0.00","33524365000"
"153360","하이골드3호","KOSPI","서비스업","1965","0","0.00","31734337350"
"352820","하이브","KOSPI","서비스업","299000","500","0.17","11661842283000"
"071090","하이스틸","KOSPI","철강금속","3750","205","5.78","74997900000"
"019490","하이트론","KOSPI","전기전자","7460","-180","-2.36","54617226240"
"000080","하이트진로","KOSPI","음식료품","34450","-100","-0.29","2416102898950"
"000087","하이트진로2우B","KOSPI","음식료품","21600","-150","-0.69","24410980800"
"000140","하이트진로홀딩스","KOSPI","기타금융","15450","-200","-1.28","358544519250"
"000145","하이트진로홀딩스우","KOSPI","기타금융","19800","-150","-0.75","9322038000"
"152550","한국ANKOR유전","KOSPI","기타금융","1580","0","0.00","110631600000"
"036460","한국가스공사","KOSPI","전기가스업","35850","100","0.28","3309421050000"
"005430","한국공항","KOSPI","운수창고업","46500","-200","-0.43","147235507500"
"071050","한국금융지주","KOSPI","기타금융","98100","-800","-0.81","5466719815200"
"071055","한국금융지주우","KOSPI","기타금융","77100","-1800","-2.28","451671152100"
"010040","한국내화","KOSPI","비금속광물","4835","70","1.47","198559244770"
"025540","한국단자","KOSPI","전기전자","96200","200","0.21","1001923000000"
"004090","한국석유","KOSPI","비금속광물","15000","-250","-1.64","190411800000"
"002200","한국수출포장","KOSPI","종이목재","28350","-200","-0.70","113400000000"
"002960","한국쉘석유","KOSPI","화학","275000","-2000","-0.72","357500000000"
"000240","한국앤컴퍼니","KOSPI","기타금융","18100","-100","-0.55","1718327844000"
"123890","한국자산신탁","KOSPI","기타금융","4590","95","2.11","569057881680"
"015760","한국전력","KOSPI","전기가스업","24950","200","0.81","16017003721150"
"006200","한국전자홀딩스","KOSPI","기타금융","1405","-20","-1.40","65758406080"
"009540","한국조선해양","KOSPI","운수장비","133000","3000","2.31","9412824428000"
"023350","한국종합기술","KOSPI","서비스업","9230","-120","-1.28","101068500000"
"025890","한국주강","KOSPI","기계","3120","-120","-3.70","35284888080"
"000970","한국주철관","KOSPI","철강금속","10200","50","0.49","232565100000"
"104700","한국철강","KOSPI","철강금속","9240","-50","-0.54","425502000000"
"017960","한국카본","KOSPI","기계","11700","-100","-0.85","514340856900"
"161890","한국콜마","KOSPI","화학","55400","-700","-1.25","1267617372000"
"024720","한국콜마홀딩스","KOSPI","기타금융","29000","0","0.00","538724851000"
"161390","한국타이어앤테크놀로지","KOSPI","화학","48900","-250","-0.51","6057490874100"
"034830","한국토지신탁","KOSPI","기타금융","2220","15","0.68","560526090600"
"007280","한국특강","KOSPI","철강금속","3910","-5","-0.13","208178081160"
"168490","한국패러랠","KOSPI","기타금융","2020","0","0.00","161640400000"
"010100","한국프랜지","KOSPI","운수장비","3385","-30","-0.88","103074671700"
"047810","한국항공우주","KOSPI","운수장비","33150","-250","-0.75","3231299797050"
"123690","한국화장품","KOSPI","유통업","10950","-100","-0.90","175944600000"
"003350","한국화장품제조","KOSPI","화학","33300","-350","-1.04","150915600000"
"011500","한농화성","KOSPI","화학","15450","-450","-2.83","241592298900"
"002390","한독","KOSPI","의약품","27050","0","0.00","372303567650"
"014790","한라","KOSPI","건설업","5650","0","0.00","219643422300"
"060980","한라홀딩스","KOSPI","기타금융","45000","-300","-0.66","471243150000"
"053690","한미글로벌","KOSPI","서비스업","11450","-250","-2.14","125463947500"
"042700","한미반도체","KOSPI","기계","38250","150","0.39","1891840295250"
"008930","한미사이언스","KOSPI","기타금융","73600","-700","-0.94","4953619369600"
"128940","한미약품","KOSPI","의약품","323500","-3000","-0.92","3907324227000"
"009240","한샘","KOSPI","유통업","119500","-2000","-1.65","2812304396000"
"020000","한섬","KOSPI","섬유의복","39000","-300","-0.76","960570000000"
"003680","한성기업","KOSPI","음식료품","8270","-180","-2.13","51352689050"
"105630","한세실업","KOSPI","섬유의복","21200","-250","-1.17","848000000000"
"069640","한세엠케이","KOSPI","유통업","9890","-810","-7.57","127673194580"
"016450","한세예스24홀딩스","KOSPI","섬유의복","11450","-300","-2.55","458000000000"
"010420","한솔PNS","KOSPI","유통업","2730","-90","-3.19","55945922760"
"009180","한솔로지스틱스","KOSPI","운수창고업","4265","-75","-1.73","117191217625"
"213500","한솔제지","KOSPI","종이목재","16200","100","0.62","385569331200"
"014680","한솔케미칼","KOSPI","화학","261000","-17000","-6.12","2958485895000"
"004710","한솔테크닉스","KOSPI","전기전자","8550","-60","-0.70","274539456900"
"004150","한솔홀딩스","KOSPI","기타금융","4450","10","0.23","186938167650"
"025750","한솔홈데코","KOSPI","종이목재","2140","-20","-0.93","172409418860"
"004960","한신공영","KOSPI","건설업","23900","-500","-2.05","276539777800"
"011700","한신기계","KOSPI","기계","3990","-215","-5.11","129460142490"
"001750","한양증권","KOSPI","증권","16100","-200","-1.23","204929397400"
"001755","한양증권우","KOSPI","증권","22900","-450","-1.93","12022500000"
"018880","한온시스템","KOSPI","기계","15750","-150","-0.94","8407350000000"
"009420","한올바이오파마","KOSPI","의약품","22650","-400","-1.74","1183250450700"
"014130","한익스프레스","KOSPI","운수창고업","7130","-240","-3.26","85560000000"
"300720","한일시멘트","KOSPI","비금속광물","174500","4500","2.65","1208613873000"
"002220","한일철강","KOSPI","철강금속","3000","45","1.52","80092380000"
"006390","한일현대시멘트","KOSPI","비금속광물","37250","1150","3.19","662101428750"
"003300","한일홀딩스","KOSPI","비금속광물","13450","50","0.37","387572241000"
"051600","한전KPS","KOSPI","건설업","43050","400","0.94","1937250000000"
"052690","한전기술","KOSPI","서비스업","55100","1000","1.85","2105922000000"
"130660","한전산업","KOSPI","서비스업","13600","-400","-2.86","443360000000"
"002320","한진","KOSPI","운수창고업","40850","-100","-0.24","610610603800"
"097230","한진중공업","KOSPI","건설업","8170","-10","-0.12","680350875770"
"003480","한진중공업홀딩스","KOSPI","전기가스업","5690","-70","-1.22","168024630280"
"180640","한진칼","KOSPI","운수창고업","67300","500","0.75","4491518884500"
"18064K","한진칼우","KOSPI","운수창고업","42000","-950","-2.21","22544172000"
"005110","한창","KOSPI","유통업","1790","10","0.56","119554581510"
"009460","한창제지","KOSPI","종이목재","2565","35","1.38","153047101590"
"000880","한화","KOSPI","화학","30100","0","0.00","2256257923500"
"00088K","한화3우B","KOSPI","화학","15100","-50","-0.33","339327200000"
"088350","한화생명","KOSPI","보험","3430","5","0.15","2979057900000"
"000370","한화손해보험","KOSPI","보험","4575","-30","-0.65","534080536125"
"009830","한화솔루션","KOSPI","화학","41750","-550","-1.30","7985877249750"
"009835","한화솔루션우","KOSPI","화학","49950","-950","-1.87","56130663150"
"272210","한화시스템","KOSPI","전기전자","16750","-200","-1.18","3164399765750"
"012450","한화에어로스페이스","KOSPI","운수장비","50100","-800","-1.57","2536563000000"
"000885","한화우","KOSPI","화학","43500","-100","-0.23","20849289000"
"003530","한화투자증권","KOSPI","증권","4760","70","1.49","1021247409000"
"003535","한화투자증권우","KOSPI","증권","15200","100","0.66","72960000000"
"195870","해성디에스","KOSPI","전기전자","43150","-1200","-2.71","733550000000"
"101530","해태제과식품","KOSPI","음식료품","10350","-500","-4.61","301359107700"
"143210","핸즈코퍼레이션","KOSPI","운수장비","6100","10","0.16","133365934800"
"000720","현대건설","KOSPI","건설업","55400","700","1.28","6169109381000"
"267270","현대건설기계","KOSPI","기계","58500","2600","4.65","1152496390500"
"000725","현대건설우","KOSPI","건설업","208000","2000","0.97","20562048000"
"005440","현대그린푸드","KOSPI","유통업","10050","50","0.50","981930044100"
"086280","현대글로비스","KOSPI","운수창고업","199000","-4000","-1.97","7462500000000"
"064350","현대로템","KOSPI","운수장비","24150","350","1.47","2635786375950"
"079430","현대리바트","KOSPI","기타제조업","19750","-250","-1.25","405571819500"
"012330","현대모비스","KOSPI","운수장비","272500","1000","0.37","25831118115000"
"010620","현대미포조선","KOSPI","운수장비","83600","2100","2.58","3339163656400"
"069960","현대백화점","KOSPI","유통업","81000","0","0.00","1895597721000"
"004560","현대비앤지스틸","KOSPI","철강금속","22150","-50","-0.23","333995663650"
"004565","현대비앤지스틸우","KOSPI","철강금속","91900","-1000","-1.08","10095398800"
"004310","현대약품","KOSPI","의약품","6630","-90","-1.34","212160000000"
"322000","현대에너지솔루션","KOSPI","전기전자","30550","-400","-1.29","342160000000"
"017800","현대엘리베이","KOSPI","기계","53000","700","1.34","2163205123000"
"307950","현대오토에버","KOSPI","서비스업","126500","5000","4.12","3469133723000"
"011210","현대위아","KOSPI","운수장비","95600","-1600","-1.65","2599849934800"
"267260","현대일렉트릭","KOSPI","전기전자","22900","-250","-1.08","825479391500"
"004020","현대제철","KOSPI","철강금속","54100","700","1.31","7219416968500"
"267250","현대중공업지주","KOSPI","화학","68900","700","1.03","5442623556500"
"005380","현대차","KOSPI","운수장비","222500","-2500","-1.11","47541171607500"
"005387","현대차2우B","KOSPI","운수장비","106000","-1000","-0.93","3867457806000"
"005389","현대차3우B","KOSPI","운수장비","99900","-100","-0.10","242630626500"
"005385","현대차우","KOSPI","운수장비","108000","-1500","-1.37","2630521980000"
"001500","현대차증권","KOSPI","증권","12850","0","0.00","404936421700"
"011760","현대코퍼레이션","KOSPI","유통업","19550","-50","-0.26","258626285300"
"227840","현대코퍼레이션홀딩스","KOSPI","유통업","14750","-150","-1.01","134237331000"
"126560","현대퓨처넷","KOSPI","서비스업","4505","-115","-2.49","508509064980"
"001450","현대해상","KOSPI","보험","25650","500","1.99","2293110000000"
"057050","현대홈쇼핑","KOSPI","유통업","82900","-200","-0.24","994800000000"
"093240","형지엘리트","KOSPI","섬유의복","4640","-130","-2.73","144558262720"
"003010","혜인","KOSPI","유통업","6830","-60","-0.87","86828062010"
"111110","호전실업","KOSPI","섬유의복","13500","-450","-3.23","108000000000"
"008770","호텔신라","KOSPI","유통업","93600","-100","-0.11","3673624125600"
"008775","호텔신라우","KOSPI","유통업","96200","400","0.42","72330759800"
"002460","화성산업","KOSPI","건설업","12950","-100","-0.77","161237860000"
"378850","화승알앤에이","KOSPI","운수장비","6040","-30","-0.49","114721482920"
"241590","화승엔터프라이즈","KOSPI","기타제조업","16350","0","0.00","990263533950"
"006060","화승인더","KOSPI","화학","7300","70","0.97","403836000000"
"013520","화승코퍼레이션","KOSPI","운수장비","3230","180","5.90","161665543960"
"010690","화신","KOSPI","운수장비","10000","30","0.30","349204100000"
"133820","화인베스틸","KOSPI","철강금속","3020","-75","-2.42","89241000000"
"010660","화천기계","KOSPI","기계","2770","-5","-0.18","60940000000"
"000850","화천기공","KOSPI","기계","37350","0","0.00","82170000000"
"016580","환인제약","KOSPI","의약품","21450","-150","-0.69","398971501500"
"032560","황금에스티","KOSPI","철강금속","10150","0","0.00","162400000000"
"004800","효성","KOSPI","기타금융","120000","2000","1.69","2528523000000"
"094280","효성ITX","KOSPI","서비스업","22750","-600","-2.57","262949050000"
"298040","효성중공업","KOSPI","전기전자","80000","-1700","-2.08","745963840000"
"298050","효성첨단소재","KOSPI","화학","602000","5000","0.84","2696928696000"
"298020","효성티앤씨","KOSPI","화학","886000","10000","1.14","3834326252000"
"298000","효성화학","KOSPI","화학","399500","-9500","-2.32","1274455337000"
"093370","후성","KOSPI","화학","12700","-300","-2.31","1176106601300"
"081660","휠라홀딩스","KOSPI","유통업","52100","-200","-0.38","3165190766200"
"005870","휴니드","KOSPI","전기전자","7340","-250","-3.29","103611550100"
"079980","휴비스","KOSPI","화학","12350","-350","-2.76","426075000000"
"005010","휴스틸","KOSPI","철강금속","13950","-50","-0.36","106797921750"
"069260","휴켐스","KOSPI","화학","24300","-200","-0.82","993349688400"
"000540","흥국화재","KOSPI","보험","4180","-30","-0.71","268534256100"
"000547","흥국화재2우B","KOSPI","보험","29500","-200","-0.67","4531200000"
"000545","흥국화재우","KOSPI","보험","10550","-50","-0.47","8102400000"
"003280","흥아해운","KOSPI","운수창고업","1035","0","0.00","247494403980"
