big_region_code,big_region_name,small_region_code,small_region_name
2700000000,대구,2720000000,대구남구
2700000000,대구,2723000000,대구북구
2700000000,대구,2726000000,대구수성구
2700000000,대구,2729000000,대구달서구
2700000000,대구,2771000000,대구달성군
2900000000,광주,1199000000,서울강북
2900000000,광주,1130500000,서울강북구
2900000000,광주,1121500000,서울광진구
2900000000,광주,1135000000,서울노원구
2900000000,광주,1132000000,서울도봉구
2900000000,광주,1123000000,서울동대문구
2900000000,광주,1144000000,서울마포구
2900000000,광주,1141000000,서울서대문구
2900000000,광주,1120000000,서울성동구
2900000000,광주,1129000000,서울성북구
2900000000,광주,1117000000,서울용산구
2900000000,광주,1138000000,서울은평구
2900000000,광주,1111000000,서울종로구
2900000000,광주,1114000000,서울중구
2900000000,광주,1126000000,서울중랑구
2900000000,광주,1198000000,서울강남
2900000000,광주,1168000000,서울강남구
2900000000,광주,1174000000,서울강동구
2900000000,광주,1150000000,서울강서구
2900000000,광주,1162000000,서울관악구
2900000000,광주,1153000000,서울구로구
2900000000,광주,1154500000,서울금천구
2900000000,광주,1159000000,서울동작구
2900000000,광주,1165000000,서울서초구
2900000000,광주,1171000000,서울송파구
2900000000,광주,1147000000,서울양천구
2900000000,광주,1156000000,서울영등포구
2900000000,광주,4111000000,수원
2900000000,광주,4111100000,수원장안구
2900000000,광주,4111300000,수원권선구
2900000000,광주,4111500000,수원팔달구
2900000000,광주,4111700000,수원영통구
2900000000,광주,4113000000,성남
2900000000,광주,4113100000,성남수정구
2900000000,광주,4113300000,성남중원구
2900000000,광주,4113500000,성남분당구
2900000000,광주,4128000000,고양
2900000000,광주,4128100000,고양덕양구
2900000000,광주,4128500000,고양일산동구
2900000000,광주,4128700000,고양일산서구
2900000000,광주,4117000000,안양
2900000000,광주,4117100000,안양만안구
2900000000,광주,4117300000,안양동안구
2900000000,광주,4119000000,부천
2900000000,광주,4115000000,의정부
2900000000,광주,4121000000,광명
2900000000,광주,4122000000,평택
2900000000,광주,4127000000,안산
2900000000,광주,4127300000,안산단원구
2900000000,광주,4127100000,안산상록구
2900000000,광주,4129000000,과천
2900000000,광주,4131000000,구리
2900000000,광주,4136000000,남양주
2900000000,광주,4146000000,용인
2900000000,광주,4146100000,용인처인구
2900000000,광주,4146300000,용인기흥구
2900000000,광주,4146500000,용인수지구
2900000000,광주,4139000000,시흥
2900000000,광주,4141000000,군포
2900000000,광주,4143000000,의왕
2900000000,광주,4145000000,하남
2900000000,광주,4137000000,오산
2900000000,광주,4148000000,파주
2900000000,광주,4150000000,이천
2900000000,광주,4155000000,안성
2900000000,광주,4157000000,김포
2900000000,광주,4163000000,양주
2900000000,광주,4125000000,동두천
2900000000,광주,4161000000,광주
2900000000,광주,4159000000,화성
2900000000,광주,2811000000,인천중구
2900000000,광주,2814000000,인천동구
2900000000,광주,2817700000,인천미추홀구
2900000000,광주,2818500000,인천연수구
2900000000,광주,2820000000,인천남동구
2900000000,광주,2823700000,인천부평구
2900000000,광주,2824500000,인천계양구
2900000000,광주,2826000000,인천서구
2900000000,광주,2611000000,부산중구
2900000000,광주,2614000000,부산서구
2900000000,광주,2617000000,부산동구
2900000000,광주,2620000000,부산영도구
2900000000,광주,2623000000,부산부산진구
2900000000,광주,2626000000,부산동래구
2900000000,광주,2629000000,부산남구
2900000000,광주,2632000000,부산북구
2900000000,광주,2635000000,부산해운대구
2900000000,광주,2638000000,부산사하구
2900000000,광주,2641000000,부산금정구
2900000000,광주,2647000000,부산연제구
2900000000,광주,2650000000,부산수영구
2900000000,광주,2653000000,부산사상구
2900000000,광주,2671000000,부산기장군
2900000000,광주,2644000000,부산강서구
2900000000,광주,2711000000,대구중구
2900000000,광주,2714000000,대구동구
2900000000,광주,2717000000,대구서구
2900000000,광주,2720000000,대구남구
2900000000,광주,2723000000,대구북구
2900000000,광주,2726000000,대구수성구
2900000000,광주,2729000000,대구달서구
2900000000,광주,2771000000,대구달성군
2900000000,광주,2911000000,광주동구
2900000000,광주,2914000000,광주서구
2900000000,광주,2915500000,광주남구
2900000000,광주,2917000000,광주북구
2900000000,광주,2920000000,광주광산구
3000000000,대전,1199000000,서울강북
3000000000,대전,1130500000,서울강북구
3000000000,대전,1121500000,서울광진구
3000000000,대전,1135000000,서울노원구
3000000000,대전,1132000000,서울도봉구
3000000000,대전,1123000000,서울동대문구
3000000000,대전,1144000000,서울마포구
3000000000,대전,1141000000,서울서대문구
3000000000,대전,1120000000,서울성동구
3000000000,대전,1129000000,서울성북구
3000000000,대전,1117000000,서울용산구
3000000000,대전,1138000000,서울은평구
3000000000,대전,1111000000,서울종로구
3000000000,대전,1114000000,서울중구
3000000000,대전,1126000000,서울중랑구
3000000000,대전,1198000000,서울강남
3000000000,대전,1168000000,서울강남구
3000000000,대전,1174000000,서울강동구
3000000000,대전,1150000000,서울강서구
3000000000,대전,1162000000,서울관악구
3000000000,대전,1153000000,서울구로구
3000000000,대전,1154500000,서울금천구
3000000000,대전,1159000000,서울동작구
3000000000,대전,1165000000,서울서초구
3000000000,대전,1171000000,서울송파구
3000000000,대전,1147000000,서울양천구
3000000000,대전,1156000000,서울영등포구
3000000000,대전,4111000000,수원
3000000000,대전,4111100000,수원장안구
3000000000,대전,4111300000,수원권선구
3000000000,대전,4111500000,수원팔달구
3000000000,대전,4111700000,수원영통구
3000000000,대전,4113000000,성남
3000000000,대전,4113100000,성남수정구
3000000000,대전,4113300000,성남중원구
3000000000,대전,4113500000,성남분당구
3000000000,대전,4128000000,고양
3000000000,대전,4128100000,고양덕양구
3000000000,대전,4128500000,고양일산동구
3000000000,대전,4128700000,고양일산서구
3000000000,대전,4117000000,안양
3000000000,대전,4117100000,안양만안구
3000000000,대전,4117300000,안양동안구
3000000000,대전,4119000000,부천
3000000000,대전,4115000000,의정부
3000000000,대전,4121000000,광명
3000000000,대전,4122000000,평택
3000000000,대전,4127000000,안산
3000000000,대전,4127300000,안산단원구
3000000000,대전,4127100000,안산상록구
3000000000,대전,4129000000,과천
3000000000,대전,4131000000,구리
3000000000,대전,4136000000,남양주
3000000000,대전,4146000000,용인
3000000000,대전,4146100000,용인처인구
3000000000,대전,4146300000,용인기흥구
3000000000,대전,4146500000,용인수지구
3000000000,대전,4139000000,시흥
3000000000,대전,4141000000,군포
3000000000,대전,4143000000,의왕
3000000000,대전,4145000000,하남
3000000000,대전,4137000000,오산
3000000000,대전,4148000000,파주
3000000000,대전,4150000000,이천
3000000000,대전,4155000000,안성
3000000000,대전,4157000000,김포
3000000000,대전,4163000000,양주
3000000000,대전,4125000000,동두천
3000000000,대전,4161000000,광주
3000000000,대전,4159000000,화성
3000000000,대전,2811000000,인천중구
3000000000,대전,2814000000,인천동구
3000000000,대전,2817700000,인천미추홀구
3000000000,대전,2818500000,인천연수구
3000000000,대전,2820000000,인천남동구
3000000000,대전,2823700000,인천부평구
3000000000,대전,2824500000,인천계양구
3000000000,대전,2826000000,인천서구
3000000000,대전,2611000000,부산중구
3000000000,대전,2614000000,부산서구
3000000000,대전,2617000000,부산동구
3000000000,대전,2620000000,부산영도구
3000000000,대전,2623000000,부산부산진구
3000000000,대전,2626000000,부산동래구
3000000000,대전,2629000000,부산남구
3000000000,대전,2632000000,부산북구
3000000000,대전,2635000000,부산해운대구
3000000000,대전,2638000000,부산사하구
3000000000,대전,2641000000,부산금정구
3000000000,대전,2647000000,부산연제구
3000000000,대전,2650000000,부산수영구
3000000000,대전,2653000000,부산사상구
3000000000,대전,2671000000,부산기장군
3000000000,대전,2644000000,부산강서구
3000000000,대전,2711000000,대구중구
3000000000,대전,2714000000,대구동구
3000000000,대전,2717000000,대구서구
3000000000,대전,2720000000,대구남구
3000000000,대전,2723000000,대구북구
3000000000,대전,2726000000,대구수성구
3000000000,대전,2729000000,대구달서구
3000000000,대전,2771000000,대구달성군
3000000000,대전,2911000000,광주동구
3000000000,대전,2914000000,광주서구
3000000000,대전,2915500000,광주남구
