b_region,s_region,date_a,value1,date_b,value2
경기,서울강동구,2016-11-28,82.0,2016-11-28,-0.03
경기,서울강서구,2016-11-07,84.9,2016-11-07,0.09
경기,서울강서구,2016-11-14,84.9,2016-11-14,0.06
경기,서울강서구,2016-11-21,85.0,2016-11-21,0.09
경기,서울강서구,2016-11-28,85.0,2016-11-28,0.03
경기,서울관악구,2016-11-07,84.4,2016-11-07,0.02
경기,서울관악구,2016-11-14,84.5,2016-11-14,0.02
경기,서울관악구,2016-11-21,84.5,2016-11-21,0.07
경기,서울관악구,2016-11-28,84.5,2016-11-28,0.06
경기,서울구로구,2016-11-07,84.1,2016-11-07,0.08
경기,서울구로구,2016-11-14,84.2,2016-11-14,0.11
경기,서울구로구,2016-11-21,84.2,2016-11-21,0.12
경기,서울구로구,2016-11-28,84.3,2016-11-28,0.03
경기,서울금천구,2016-11-07,86.6,2016-11-07,0.08
경기,서울금천구,2016-11-14,86.6,2016-11-14,0.04
경기,서울금천구,2016-11-21,86.6,2016-11-21,0.01
경기,서울금천구,2016-11-28,86.6,2016-11-28,0.02
경기,서울동작구,2016-11-07,80.4,2016-11-07,0.12
경기,서울동작구,2016-11-14,80.4,2016-11-14,0.06
경기,서울동작구,2016-11-21,80.5,2016-11-21,0.04
경기,서울동작구,2016-11-28,80.5,2016-11-28,0.04
경기,서울서초구,2016-11-07,85.6,2016-11-07,0.05
경기,서울서초구,2016-11-14,85.6,2016-11-14,-0.02
경기,서울서초구,2016-11-21,85.6,2016-11-21,-0.03
경기,서울서초구,2016-11-28,85.6,2016-11-28,-0.04
경기,서울송파구,2016-11-07,82.5,2016-11-07,0.11
경기,서울송파구,2016-11-14,82.5,2016-11-14,-0.01
경기,서울송파구,2016-11-21,82.4,2016-11-21,-0.02
경기,서울송파구,2016-11-28,82.4,2016-11-28,-0.04
경기,서울양천구,2016-11-07,81.8,2016-11-07,0.07
경기,서울양천구,2016-11-14,81.8,2016-11-14,0.1
경기,서울양천구,2016-11-21,81.9,2016-11-21,0.09
경기,서울양천구,2016-11-28,81.9,2016-11-28,0.1
경기,서울영등포구,2016-11-07,79.6,2016-11-07,0.11
경기,서울영등포구,2016-11-14,79.7,2016-11-14,0.08
경기,서울영등포구,2016-11-21,79.7,2016-11-21,0.07
경기,서울영등포구,2016-11-28,79.7,2016-11-28,0.02
경기,수원,2016-11-07,96.5,2016-11-07,0.07
경기,수원,2016-11-14,96.6,2016-11-14,0.08
경기,수원,2016-11-21,96.6,2016-11-21,0.03
경기,수원,2016-11-28,96.6,2016-11-28,0.03
경기,수원장안구,2016-11-07,97.9,2016-11-07,0.16
경기,수원장안구,2016-11-14,98.0,2016-11-14,0.08
경기,수원장안구,2016-11-21,98.0,2016-11-21,0.03
경기,수원장안구,2016-11-28,98.0,2016-11-28,0.07
경기,수원권선구,2016-11-07,98.8,2016-11-07,0.06
경기,수원권선구,2016-11-14,98.8,2016-11-14,0.1
경기,수원권선구,2016-11-21,98.8,2016-11-21,0.01
경기,수원권선구,2016-11-28,98.7,2016-11-28,0.0
경기,수원팔달구,2016-11-07,94.2,2016-11-07,0.03
경기,수원팔달구,2016-11-14,94.2,2016-11-14,0.1
경기,수원팔달구,2016-11-21,94.3,2016-11-21,0.06
경기,수원팔달구,2016-11-28,94.3,2016-11-28,0.13
경기,수원영통구,2016-11-07,95.0,2016-11-07,0.02
경기,수원영통구,2016-11-14,95.0,2016-11-14,0.07
경기,수원영통구,2016-11-21,95.0,2016-11-21,0.03
경기,수원영통구,2016-11-28,95.0,2016-11-28,0.0
경기,성남,2016-11-07,80.3,2016-11-07,0.11
경기,성남,2016-11-14,80.4,2016-11-14,0.05
경기,성남,2016-11-21,80.4,2016-11-21,0.04
경기,성남,2016-11-28,80.4,2016-11-28,0.01
경기,성남수정구,2016-11-07,91.7,2016-11-07,0.0
경기,성남수정구,2016-11-14,91.7,2016-11-14,0.07
경기,성남수정구,2016-11-21,91.8,2016-11-21,0.0
경기,성남수정구,2016-11-28,91.8,2016-11-28,0.07
경기,성남중원구,2016-11-07,89.6,2016-11-07,0.12
경기,성남중원구,2016-11-14,89.6,2016-11-14,0.0
경기,성남중원구,2016-11-21,89.6,2016-11-21,0.02
경기,성남중원구,2016-11-28,89.6,2016-11-28,0.01
경기,성남분당구,2016-11-07,77.7,2016-11-07,0.12
경기,성남분당구,2016-11-14,77.7,2016-11-14,0.05
경기,성남분당구,2016-11-21,77.7,2016-11-21,0.05
경기,성남분당구,2016-11-28,77.8,2016-11-28,0.0
경기,고양,2016-11-07,96.4,2016-11-07,0.11
경기,고양,2016-11-14,96.4,2016-11-14,0.08
경기,고양,2016-11-21,96.5,2016-11-21,0.05
경기,고양,2016-11-28,96.5,2016-11-28,0.08
경기,고양덕양구,2016-11-07,93.5,2016-11-07,0.08
경기,고양덕양구,2016-11-14,93.5,2016-11-14,0.11
경기,고양덕양구,2016-11-21,93.6,2016-11-21,0.01
경기,고양덕양구,2016-11-28,93.6,2016-11-28,0.05
경기,고양일산동구,2016-11-07,98.6,2016-11-07,0.15
경기,고양일산동구,2016-11-14,98.6,2016-11-14,0.11
경기,고양일산동구,2016-11-21,98.7,2016-11-21,0.08
경기,고양일산동구,2016-11-28,98.8,2016-11-28,0.08
경기,고양일산서구,2016-11-07,98.4,2016-11-07,0.12
경기,고양일산서구,2016-11-14,98.5,2016-11-14,0.02
경기,고양일산서구,2016-11-21,98.6,2016-11-21,0.08
경기,고양일산서구,2016-11-28,98.6,2016-11-28,0.1
경기,안양,2016-11-07,87.6,2016-11-07,0.03
경기,안양,2016-11-14,87.7,2016-11-14,0.09
경기,안양,2016-11-21,87.8,2016-11-21,0.12
경기,안양,2016-11-28,87.8,2016-11-28,0.1
경기,안양만안구,2016-11-07,89.5,2016-11-07,0.06
경기,안양만안구,2016-11-14,89.6,2016-11-14,0.02
경기,안양만안구,2016-11-21,89.7,2016-11-21,0.11
경기,안양만안구,2016-11-28,89.7,2016-11-28,0.08
경기,안양동안구,2016-11-07,86.7,2016-11-07,0.01
경기,안양동안구,2016-11-14,86.9,2016-11-14,0.12
경기,안양동안구,2016-11-21,86.9,2016-11-21,0.12
경기,안양동안구,2016-11-28,87.0,2016-11-28,0.11
경기,부천,2016-11-07,92.8,2016-11-07,0.09
경기,부천,2016-11-14,92.8,2016-11-14,0.06
경기,부천,2016-11-21,92.9,2016-11-21,0.02
경기,부천,2016-11-28,92.9,2016-11-28,0.08
경기,의정부,2016-11-07,98.8,2016-11-07,0.07
경기,의정부,2016-11-14,98.9,2016-11-14,0.13
경기,의정부,2016-11-21,99.0,2016-11-21,0.05
경기,의정부,2016-11-28,99.0,2016-11-28,0.1
경기,광명,2016-11-07,84.2,2016-11-07,0.04
경기,광명,2016-11-14,84.3,2016-11-14,0.08
경기,광명,2016-11-21,84.3,2016-11-21,0.09
경기,광명,2016-11-28,84.3,2016-11-28,0.05
경기,평택,2016-11-07,110.3,2016-11-07,0.01
경기,평택,2016-11-14,110.3,2016-11-14,0.12
경기,평택,2016-11-21,110.3,2016-11-21,0.01
경기,평택,2016-11-28,110.3,2016-11-28,0.01
경기,안산,2016-11-07,104.0,2016-11-07,0.0
경기,안산,2016-11-14,104.0,2016-11-14,0.01
경기,안산,2016-11-21,103.9,2016-11-21,0.01
경기,안산,2016-11-28,103.8,2016-11-28,-0.09
경기,안산단원구,2016-11-07,103.2,2016-11-07,0.0
경기,안산단원구,2016-11-14,103.2,2016-11-14,0.0
경기,안산단원구,2016-11-21,103.2,2016-11-21,0.0
경기,안산단원구,2016-11-28,103.2,2016-11-28,-0.04
경기,안산상록구,2016-11-07,104.9,2016-11-07,0.0
경기,안산상록구,2016-11-14,104.9,2016-11-14,0.02
경기,안산상록구,2016-11-21,104.7,2016-11-21,0.03
경기,안산상록구,2016-11-28,104.7,2016-11-28,-0.16
경기,과천,2016-11-07,89.9,2016-11-07,0.0
경기,과천,2016-11-14,90.0,2016-11-14,0.0
경기,과천,2016-11-21,90.1,2016-11-21,0.13
경기,과천,2016-11-28,90.1,2016-11-28,0.09
경기,구리,2016-11-07,89.4,2016-11-07,0.1
경기,구리,2016-11-14,89.5,2016-11-14,0.14
경기,구리,2016-11-21,89.5,2016-11-21,0.06
경기,구리,2016-11-28,89.5,2016-11-28,0.06
경기,남양주,2016-11-07,96.6,2016-11-07,0.09
경기,남양주,2016-11-14,96.7,2016-11-14,0.02
경기,남양주,2016-11-21,96.7,2016-11-21,0.07
경기,남양주,2016-11-28,96.8,2016-11-28,0.05
경기,용인,2016-11-07,92.9,2016-11-07,0.05
경기,용인,2016-11-14,92.9,2016-11-14,0.05
경기,용인,2016-11-21,92.9,2016-11-21,0.0
경기,용인,2016-11-28,92.9,2016-11-28,-0.01
경기,용인처인구,2016-11-07,102.6,2016-11-07,0.01
경기,용인처인구,2016-11-14,102.6,2016-11-14,0.06
경기,용인처인구,2016-11-21,102.7,2016-11-21,0.01
경기,용인처인구,2016-11-28,102.7,2016-11-28,0.02
경기,용인기흥구,2016-11-07,93.4,2016-11-07,0.08
경기,용인기흥구,2016-11-14,93.4,2016-11-14,0.09
경기,용인기흥구,2016-11-21,93.4,2016-11-21,0.0
경기,용인기흥구,2016-11-28,93.4,2016-11-28,0.0
경기,용인수지구,2016-11-07,90.5,2016-11-07,0.03
경기,용인수지구,2016-11-14,90.5,2016-11-14,0.0
경기,용인수지구,2016-11-21,90.5,2016-11-21,0.0
경기,용인수지구,2016-11-28,90.5,2016-11-28,-0.02
경기,시흥,2016-11-07,99.4,2016-11-07,0.12
경기,시흥,2016-11-14,99.4,2016-11-14,0.04
경기,시흥,2016-11-21,99.4,2016-11-21,0.02
경기,시흥,2016-11-28,99.4,2016-11-28,0.02
경기,군포,2016-11-07,94.4,2016-11-07,0.11
경기,군포,2016-11-14,94.5,2016-11-14,0.12
경기,군포,2016-11-21,94.6,2016-11-21,0.14
경기,군포,2016-11-28,94.6,2016-11-28,0.1
경기,의왕,2016-11-07,91.8,2016-11-07,0.07
경기,의왕,2016-11-14,91.8,2016-11-14,0.0
경기,의왕,2016-11-21,91.9,2016-11-21,0.07
경기,의왕,2016-11-28,91.9,2016-11-28,0.06
경기,하남,2016-11-07,90.8,2016-11-07,0.06
경기,하남,2016-11-14,90.8,2016-11-14,0.11
경기,하남,2016-11-21,90.8,2016-11-21,0.0
경기,하남,2016-11-28,90.8,2016-11-28,0.0
경기,오산,2016-11-07,104.5,2016-11-07,0.01
경기,오산,2016-11-14,104.5,2016-11-14,0.0
경기,오산,2016-11-21,104.6,2016-11-21,0.07
경기,오산,2016-11-28,104.6,2016-11-28,0.04
경기,파주,2016-11-07,97.6,2016-11-07,0.15
경기,파주,2016-11-14,97.7,2016-11-14,0.15
경기,파주,2016-11-21,97.8,2016-11-21,0.13
경기,파주,2016-11-28,97.8,2016-11-28,0.08
경기,이천,2016-11-07,101.6,2016-11-07,0.01
경기,이천,2016-11-14,101.6,2016-11-14,0.0
경기,이천,2016-11-21,101.6,2016-11-21,0.05
경기,이천,2016-11-28,101.7,2016-11-28,0.0
경기,안성,2016-11-07,104.0,2016-11-07,0.0
경기,안성,2016-11-14,104.0,2016-11-14,0.0
경기,안성,2016-11-21,104.0,2016-11-21,-0.04
경기,안성,2016-11-28,103.9,2016-11-28,0.0
경기,김포,2016-11-07,97.0,2016-11-07,0.15
경기,김포,2016-11-14,97.0,2016-11-14,0.1
경기,김포,2016-11-21,97.1,2016-11-21,0.08
경기,김포,2016-11-28,97.1,2016-11-28,0.03
경기,양주,2016-11-07,100.9,2016-11-07,0.04
경기,양주,2016-11-14,100.9,2016-11-14,0.06
경기,양주,2016-11-21,100.9,2016-11-21,0.0
경기,양주,2016-11-28,100.9,2016-11-28,0.0
경기,동두천,2016-11-07,100.4,2016-11-07,0.04
경기,동두천,2016-11-14,100.4,2016-11-14,0.0
경기,동두천,2016-11-21,100.4,2016-11-21,0.01
경기,동두천,2016-11-28,100.5,2016-11-28,0.07
경기,광주,2016-11-07,101.8,2016-11-07,0.01
경기,광주,2016-11-14,101.8,2016-11-14,0.0
경기,광주,2016-11-21,101.8,2016-11-21,0.0
경기,광주,2016-11-28,101.8,2016-11-28,0.0
경기,화성,2016-11-07,97.9,2016-11-07,0.1
경기,화성,2016-11-14,98.0,2016-11-14,0.11
경기,화성,2016-11-21,98.1,2016-11-21,0.13
경기,화성,2016-11-28,98.2,2016-11-28,0.13
서울,서울강북,2016-12-05,84.6,2016-12-05,0.04
서울,서울강북,2016-12-12,84.7,2016-12-12,0.03
서울,서울강북,2016-12-19,84.7,2016-12-19,0.03
서울,서울강북,2016-12-26,84.7,2016-12-26,0.01
서울,서울강북구,2016-12-05,86.9,2016-12-05,0.05
서울,서울강북구,2016-12-12,86.9,2016-12-12,0.0
서울,서울강북구,2016-12-19,87.0,2016-12-19,0.05
서울,서울강북구,2016-12-26,87.0,2016-12-26,0.03
서울,서울광진구,2016-12-05,83.0,2016-12-05,0.03
서울,서울광진구,2016-12-12,83.0,2016-12-12,0.06
서울,서울광진구,2016-12-19,83.0,2016-12-19,0.01
서울,서울광진구,2016-12-26,83.0,2016-12-26,0.0
서울,서울노원구,2016-12-05,85.0,2016-12-05,0.02
서울,서울노원구,2016-12-12,85.0,2016-12-12,0.04
서울,서울노원구,2016-12-19,85.1,2016-12-19,0.08
서울,서울노원구,2016-12-26,85.1,2016-12-26,0.03
서울,서울도봉구,2016-12-05,84.1,2016-12-05,0.02
서울,서울도봉구,2016-12-12,84.1,2016-12-12,0.01
서울,서울도봉구,2016-12-19,84.1,2016-12-19,0.0
서울,서울도봉구,2016-12-26,84.2,2016-12-26,0.0
서울,서울동대문구,2016-12-05,84.2,2016-12-05,0.04
서울,서울동대문구,2016-12-12,84.3,2016-12-12,0.0
서울,서울동대문구,2016-12-19,84.3,2016-12-19,0.02
서울,서울동대문구,2016-12-26,84.3,2016-12-26,0.0
서울,서울마포구,2016-12-05,81.8,2016-12-05,0.12
서울,서울마포구,2016-12-12,81.8,2016-12-12,0.08
서울,서울마포구,2016-12-19,81.8,2016-12-19,0.03
서울,서울마포구,2016-12-26,81.9,2016-12-26,0.0
서울,서울서대문구,2016-12-05,85.0,2016-12-05,0.03
서울,서울서대문구,2016-12-12,85.0,2016-12-12,0.0
서울,서울서대문구,2016-12-19,85.1,2016-12-19,0.03
서울,서울서대문구,2016-12-26,85.1,2016-12-26,0.03
서울,서울성동구,2016-12-05,81.1,2016-12-05,0.0
서울,서울성동구,2016-12-12,81.1,2016-12-12,0.01
서울,서울성동구,2016-12-19,81.1,2016-12-19,0.0
서울,서울성동구,2016-12-26,81.1,2016-12-26,0.0
서울,서울성북구,2016-12-05,85.6,2016-12-05,0.07
서울,서울성북구,2016-12-12,85.6,2016-12-12,0.02
서울,서울성북구,2016-12-19,85.6,2016-12-19,0.01
서울,서울성북구,2016-12-26,85.6,2016-12-26,0.0
서울,서울용산구,2016-12-05,82.1,2016-12-05,0.07
서울,서울용산구,2016-12-12,82.1,2016-12-12,0.05
서울,서울용산구,2016-12-19,82.1,2016-12-19,0.07
서울,서울용산구,2016-12-26,82.1,2016-12-26,0.0
서울,서울은평구,2016-12-05,87.5,2016-12-05,0.06
서울,서울은평구,2016-12-12,87.6,2016-12-12,0.04
서울,서울은평구,2016-12-19,87.6,2016-12-19,0.04
서울,서울은평구,2016-12-26,87.6,2016-12-26,0.03
서울,서울종로구,2016-12-05,89.1,2016-12-05,0.0
서울,서울종로구,2016-12-12,89.1,2016-12-12,0.04
서울,서울종로구,2016-12-19,89.1,2016-12-19,0.0
서울,서울종로구,2016-12-26,89.1,2016-12-26,0.03
서울,서울중구,2016-12-05,88.4,2016-12-05,0.05
서울,서울중구,2016-12-12,88.4,2016-12-12,0.05
서울,서울중구,2016-12-19,88.5,2016-12-19,0.06
서울,서울중구,2016-12-26,88.5,2016-12-26,0.04
서울,서울중랑구,2016-12-05,88.5,2016-12-05,-0.01
서울,서울중랑구,2016-12-12,88.5,2016-12-12,-0.01
서울,서울중랑구,2016-12-19,88.5,2016-12-19,0.0
서울,서울중랑구,2016-12-26,88.5,2016-12-26,-0.03
서울,서울강남,2016-12-05,82.9,2016-12-05,0.0
서울,서울강남,2016-12-12,82.9,2016-12-12,0.0
서울,서울강남,2016-12-19,82.9,2016-12-19,0.01
서울,서울강남,2016-12-26,82.9,2016-12-26,-0.02
서울,서울강남구,2016-12-05,82.0,2016-12-05,-0.03
서울,서울강남구,2016-12-12,82.0,2016-12-12,-0.04
서울,서울강남구,2016-12-19,81.9,2016-12-19,-0.04
서울,서울강남구,2016-12-26,81.9,2016-12-26,-0.04
서울,서울강동구,2016-12-05,82.0,2016-12-05,-0.03
서울,서울강동구,2016-12-12,82.0,2016-12-12,-0.06
서울,서울강동구,2016-12-19,82.0,2016-12-19,-0.01
서울,서울강동구,2016-12-26,82.0,2016-12-26,0.0
서울,서울강서구,2016-12-05,85.0,2016-12-05,0.02
서울,서울강서구,2016-12-12,85.1,2016-12-12,0.05
서울,서울강서구,2016-12-19,85.1,2016-12-19,0.04
서울,서울강서구,2016-12-26,85.1,2016-12-26,0.01
서울,서울관악구,2016-12-05,84.5,2016-12-05,0.0
서울,서울관악구,2016-12-12,84.5,2016-12-12,0.01
서울,서울관악구,2016-12-19,84.5,2016-12-19,0.01
서울,서울관악구,2016-12-26,84.5,2016-12-26,0.0
서울,서울구로구,2016-12-05,84.3,2016-12-05,0.06
서울,서울구로구,2016-12-12,84.4,2016-12-12,0.06
서울,서울구로구,2016-12-19,84.4,2016-12-19,0.06
서울,서울구로구,2016-12-26,84.4,2016-12-26,0.02
서울,서울금천구,2016-12-05,86.7,2016-12-05,0.01
서울,서울금천구,2016-12-12,86.7,2016-12-12,0.0
서울,서울금천구,2016-12-19,86.7,2016-12-19,0.0
서울,서울금천구,2016-12-26,86.7,2016-12-26,0.0
서울,서울동작구,2016-12-05,80.5,2016-12-05,0.0
서울,서울동작구,2016-12-12,80.5,2016-12-12,0.03
서울,서울동작구,2016-12-19,80.5,2016-12-19,0.02
서울,서울동작구,2016-12-26,80.5,2016-12-26,0.03
서울,서울서초구,2016-12-05,85.5,2016-12-05,-0.01
서울,서울서초구,2016-12-12,85.5,2016-12-12,-0.04
서울,서울서초구,2016-12-19,85.4,2016-12-19,-0.08
서울,서울서초구,2016-12-26,85.3,2016-12-26,-0.09
서울,서울송파구,2016-12-05,82.4,2016-12-05,-0.04
서울,서울송파구,2016-12-12,82.4,2016-12-12,-0.01
서울,서울송파구,2016-12-19,82.3,2016-12-19,-0.02
서울,서울송파구,2016-12-26,82.3,2016-12-26,-0.06
서울,서울양천구,2016-12-05,82.0,2016-12-05,0.04
서울,서울양천구,2016-12-12,82.0,2016-12-12,0.04
서울,서울양천구,2016-12-19,82.0,2016-12-19,0.06
서울,서울양천구,2016-12-26,82.0,2016-12-26,-0.01
서울,서울영등포구,2016-12-05,79.8,2016-12-05,0.01
서울,서울영등포구,2016-12-12,79.8,2016-12-12,0.06
서울,서울영등포구,2016-12-19,79.8,2016-12-19,0.09
서울,서울영등포구,2016-12-26,79.9,2016-12-26,0.03
경기,서울강북,2016-12-05,84.6,2016-12-05,0.04
경기,서울강북,2016-12-12,84.7,2016-12-12,0.03
경기,서울강북,2016-12-19,84.7,2016-12-19,0.03
경기,서울강북,2016-12-26,84.7,2016-12-26,0.01
경기,서울강북구,2016-12-05,86.9,2016-12-05,0.05
경기,서울강북구,2016-12-12,86.9,2016-12-12,0.0
경기,서울강북구,2016-12-19,87.0,2016-12-19,0.05
경기,서울강북구,2016-12-26,87.0,2016-12-26,0.03
경기,서울광진구,2016-12-05,83.0,2016-12-05,0.03
경기,서울광진구,2016-12-12,83.0,2016-12-12,0.06
경기,서울광진구,2016-12-19,83.0,2016-12-19,0.01
경기,서울광진구,2016-12-26,83.0,2016-12-26,0.0
경기,서울노원구,2016-12-05,85.0,2016-12-05,0.02
경기,서울노원구,2016-12-12,85.0,2016-12-12,0.04
경기,서울노원구,2016-12-19,85.1,2016-12-19,0.08
경기,서울노원구,2016-12-26,85.1,2016-12-26,0.03
경기,서울도봉구,2016-12-05,84.1,2016-12-05,0.02
경기,서울도봉구,2016-12-12,84.1,2016-12-12,0.01
경기,서울도봉구,2016-12-19,84.1,2016-12-19,0.0
경기,서울도봉구,2016-12-26,84.2,2016-12-26,0.0
경기,서울동대문구,2016-12-05,84.2,2016-12-05,0.04
경기,서울동대문구,2016-12-12,84.3,2016-12-12,0.0
경기,서울동대문구,2016-12-19,84.3,2016-12-19,0.02
경기,서울동대문구,2016-12-26,84.3,2016-12-26,0.0
경기,서울마포구,2016-12-05,81.8,2016-12-05,0.12
경기,서울마포구,2016-12-12,81.8,2016-12-12,0.08
경기,서울마포구,2016-12-19,81.8,2016-12-19,0.03
경기,서울마포구,2016-12-26,81.9,2016-12-26,0.0
경기,서울서대문구,2016-12-05,85.0,2016-12-05,0.03
경기,서울서대문구,2016-12-12,85.0,2016-12-12,0.0
경기,서울서대문구,2016-12-19,85.1,2016-12-19,0.03
경기,서울서대문구,2016-12-26,85.1,2016-12-26,0.03
경기,서울성동구,2016-12-05,81.1,2016-12-05,0.0
경기,서울성동구,2016-12-12,81.1,2016-12-12,0.01
경기,서울성동구,2016-12-19,81.1,2016-12-19,0.0
경기,서울성동구,2016-12-26,81.1,2016-12-26,0.0
경기,서울성북구,2016-12-05,85.6,2016-12-05,0.07
경기,서울성북구,2016-12-12,85.6,2016-12-12,0.02
경기,서울성북구,2016-12-19,85.6,2016-12-19,0.01
경기,서울성북구,2016-12-26,85.6,2016-12-26,0.0
경기,서울용산구,2016-12-05,82.1,2016-12-05,0.07
경기,서울용산구,2016-12-12,82.1,2016-12-12,0.05
경기,서울용산구,2016-12-19,82.1,2016-12-19,0.07
경기,서울용산구,2016-12-26,82.1,2016-12-26,0.0
경기,서울은평구,2016-12-05,87.5,2016-12-05,0.06
경기,서울은평구,2016-12-12,87.6,2016-12-12,0.04
경기,서울은평구,2016-12-19,87.6,2016-12-19,0.04
경기,서울은평구,2016-12-26,87.6,2016-12-26,0.03
경기,서울종로구,2016-12-05,89.1,2016-12-05,0.0
경기,서울종로구,2016-12-12,89.1,2016-12-12,0.04
경기,서울종로구,2016-12-19,89.1,2016-12-19,0.0
경기,서울종로구,2016-12-26,89.1,2016-12-26,0.03
경기,서울중구,2016-12-05,88.4,2016-12-05,0.05
경기,서울중구,2016-12-12,88.4,2016-12-12,0.05
경기,서울중구,2016-12-19,88.5,2016-12-19,0.06
경기,서울중구,2016-12-26,88.5,2016-12-26,0.04
경기,서울중랑구,2016-12-05,88.5,2016-12-05,-0.01
경기,서울중랑구,2016-12-12,88.5,2016-12-12,-0.01
경기,서울중랑구,2016-12-19,88.5,2016-12-19,0.0
경기,서울중랑구,2016-12-26,88.5,2016-12-26,-0.03
경기,서울강남,2016-12-05,82.9,2016-12-05,0.0
경기,서울강남,2016-12-12,82.9,2016-12-12,0.0
경기,서울강남,2016-12-19,82.9,2016-12-19,0.01
경기,서울강남,2016-12-26,82.9,2016-12-26,-0.02
경기,서울강남구,2016-12-05,82.0,2016-12-05,-0.03
경기,서울강남구,2016-12-12,82.0,2016-12-12,-0.04
경기,서울강남구,2016-12-19,81.9,2016-12-19,-0.04
경기,서울강남구,2016-12-26,81.9,2016-12-26,-0.04
경기,서울강동구,2016-12-05,82.0,2016-12-05,-0.03
경기,서울강동구,2016-12-12,82.0,2016-12-12,-0.06
경기,서울강동구,2016-12-19,82.0,2016-12-19,-0.01
경기,서울강동구,2016-12-26,82.0,2016-12-26,0.0
경기,서울강서구,2016-12-05,85.0,2016-12-05,0.02
경기,서울강서구,2016-12-12,85.1,2016-12-12,0.05
경기,서울강서구,2016-12-19,85.1,2016-12-19,0.04
경기,서울강서구,2016-12-26,85.1,2016-12-26,0.01
경기,서울관악구,2016-12-05,84.5,2016-12-05,0.0
경기,서울관악구,2016-12-12,84.5,2016-12-12,0.01
경기,서울관악구,2016-12-19,84.5,2016-12-19,0.01
경기,서울관악구,2016-12-26,84.5,2016-12-26,0.0
경기,서울구로구,2016-12-05,84.3,2016-12-05,0.06
경기,서울구로구,2016-12-12,84.4,2016-12-12,0.06
경기,서울구로구,2016-12-19,84.4,2016-12-19,0.06
경기,서울구로구,2016-12-26,84.4,2016-12-26,0.02
경기,서울금천구,2016-12-05,86.7,2016-12-05,0.01
경기,서울금천구,2016-12-12,86.7,2016-12-12,0.0
경기,서울금천구,2016-12-19,86.7,2016-12-19,0.0
경기,서울금천구,2016-12-26,86.7,2016-12-26,0.0
경기,서울동작구,2016-12-05,80.5,2016-12-05,0.0
경기,서울동작구,2016-12-12,80.5,2016-12-12,0.03
경기,서울동작구,2016-12-19,80.5,2016-12-19,0.02
경기,서울동작구,2016-12-26,80.5,2016-12-26,0.03
경기,서울서초구,2016-12-05,85.5,2016-12-05,-0.01
경기,서울서초구,2016-12-12,85.5,2016-12-12,-0.04
경기,서울서초구,2016-12-19,85.4,2016-12-19,-0.08
경기,서울서초구,2016-12-26,85.3,2016-12-26,-0.09
경기,서울송파구,2016-12-05,82.4,2016-12-05,-0.04
경기,서울송파구,2016-12-12,82.4,2016-12-12,-0.01
경기,서울송파구,2016-12-19,82.3,2016-12-19,-0.02
경기,서울송파구,2016-12-26,82.3,2016-12-26,-0.06
경기,서울양천구,2016-12-05,82.0,2016-12-05,0.04
경기,서울양천구,2016-12-12,82.0,2016-12-12,0.04
경기,서울양천구,2016-12-19,82.0,2016-12-19,0.06
경기,서울양천구,2016-12-26,82.0,2016-12-26,-0.01
경기,서울영등포구,2016-12-05,79.8,2016-12-05,0.01
경기,서울영등포구,2016-12-12,79.8,2016-12-12,0.06
경기,서울영등포구,2016-12-19,79.8,2016-12-19,0.09
경기,서울영등포구,2016-12-26,79.9,2016-12-26,0.03
경기,수원,2016-12-05,96.6,2016-12-05,-0.02
경기,수원,2016-12-12,96.6,2016-12-12,0.01
경기,수원,2016-12-19,96.6,2016-12-19,0.03
경기,수원,2016-12-26,96.6,2016-12-26,0.01
경기,수원장안구,2016-12-05,98.1,2016-12-05,0.02
경기,수원장안구,2016-12-12,98.1,2016-12-12,0.06
경기,수원장안구,2016-12-19,98.2,2016-12-19,0.02
경기,수원장안구,2016-12-26,98.2,2016-12-26,0.03
경기,수원권선구,2016-12-05,98.7,2016-12-05,-0.11
경기,수원권선구,2016-12-12,98.7,2016-12-12,0.0
경기,수원권선구,2016-12-19,98.7,2016-12-19,0.0
경기,수원권선구,2016-12-26,98.7,2016-12-26,0.0
경기,수원팔달구,2016-12-05,94.3,2016-12-05,-0.01
경기,수원팔달구,2016-12-12,94.3,2016-12-12,0.0
경기,수원팔달구,2016-12-19,94.3,2016-12-19,0.0
경기,수원팔달구,2016-12-26,94.3,2016-12-26,0.0
경기,수원영통구,2016-12-05,95.0,2016-12-05,0.02
경기,수원영통구,2016-12-12,95.1,2016-12-12,0.0
경기,수원영통구,2016-12-19,95.1,2016-12-19,0.07
경기,수원영통구,2016-12-26,95.1,2016-12-26,0.0
경기,성남,2016-12-05,80.4,2016-12-05,0.03
경기,성남,2016-12-12,80.5,2016-12-12,0.04
경기,성남,2016-12-19,80.5,2016-12-19,0.02
경기,성남,2016-12-26,80.5,2016-12-26,0.03
경기,성남수정구,2016-12-05,91.9,2016-12-05,0.04
경기,성남수정구,2016-12-12,91.9,2016-12-12,0.07
경기,성남수정구,2016-12-19,91.9,2016-12-19,0.01
경기,성남수정구,2016-12-26,91.9,2016-12-26,0.0
경기,성남중원구,2016-12-05,89.6,2016-12-05,0.0
경기,성남중원구,2016-12-12,89.6,2016-12-12,0.0
경기,성남중원구,2016-12-19,89.7,2016-12-19,0.0
경기,성남중원구,2016-12-26,89.7,2016-12-26,0.05
